category,confidence,food_id,food_name_jp,matched,no_match,reason
菓子類,high,15155,＜和生菓子・和半生菓子類＞　大福もち　つぶしあん入り,False,True,Daifuku mochi (大福もち) is a traditional Japanese confectionery with mochi (glutinous rice cake) exterior and bean paste filling - a Japan-specific food with no direct US equivalent in the provided candidates or typical US food supply
菓子類,high,15025,＜和生菓子・和半生菓子類＞　ちまき,False,True,"Chimaki is a traditional Japanese steamed glutinous rice dumpling wrapped in bamboo leaves with no direct US food equivalent; closest candidates (pies, puddings, ice creams) are conceptually and nutritionally mismatched as they are fundamentally different food categories and preparation methods."
菓子類,high,15026,＜和生菓子・和半生菓子類＞　ちゃつう,False,True,"ちゃつう (cha-tsuu) is a traditional Japanese wagashi (Japanese confectionery) with specific preparation methods and cultural significance that has no direct US food equivalent; while nutrient profile could match some baked goods, the fundamental food category and preparation method are distinctly Japanese"
菓子類,high,15157,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん入り,False,True,"生八つ橋 is a traditional Japanese fresh mochi confection filled with anko (red bean paste), with no direct US equivalent in the USDA database; closest candidates are syrups and sauces which lack the mochi structure and authentic composition of this traditional Japanese sweet"
菓子類,high,15004,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん・つぶしあん混合,False,True,Nama-yatsuhashi is a traditional Japanese fresh mochi-based confection with red bean paste filling; no USDA equivalent exists as it is a Japan-specific confectionery product with unique texture and preparation methods not represented in US food database.
菓子類,high,15028,＜和生菓子・和半生菓子類＞　ねりきり,False,True,Nerikiri is a traditional Japanese hand-molded confection made from bean paste with unique texture and preparation methods; no USDA equivalent exists as it's a Japan-specific confectionery product fundamentally different from Western baked goods and sweets in composition and manufacturing process
菓子類,high,15160,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　こしあん入り,False,True,"Karukan manju is a traditional Japanese steamed cake-like confection with red bean filling, distinctly different from all USDA candidates which are either fruit toppings, syrups, or Western baked goods; no nutritionally or conceptually equivalent US food exists in the database"
菓子類,high,15161,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　つぶしあん入り,False,True,"Karukan manju is a traditional Japanese steamed cake confection with azuki bean paste filling; no direct US equivalent exists in the USDA database as it represents a Japan-specific traditional confectionery category distinct from Western cakes, breads, and sweet toppings"
菓子類,high,15030,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　こしあん入り,False,True,"Kuzu manju (kudzu starch manju with red bean filling) is a traditional Japanese confectionery with no direct USDA equivalent; closest candidates (toppings, jams, baked goods) lack the specific steamed mochi-like texture and traditional preparation method characteristic of this Japanese wagashi"
菓子類,high,15162,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　つぶしあん入り,False,True,"Kuzu manju (kudzu starch jelly filled with azuki bean paste) is a traditional Japanese confectionery with no direct US equivalent; USDA candidates are syrups, frostings, and pie fillings that do not match the concept of a steamed/set jelly dumpling with bean filling"
菓子類,high,15031,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　こしあん入り,False,True,"Kuri manjuu (chestnut-filled steamed bun with red bean paste) is a traditional Japanese confectionery with no direct US equivalent; closest candidates (cakes, cookies, baked goods) are fundamentally different in preparation, texture, and cultural context"
菓子類,high,15163,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　つぶしあん入り,False,True,"Kuri manjyu (chestnut-filled steamed bun with azuki bean paste) is a traditional Japanese confectionery with no direct USDA equivalent; while some baked goods share similar nutrients, the specific preparation method, ingredients (mochiko flour, azuki paste, chestnuts), and cultural classification as wagashi make it distinctly Japanese with no appropriate US match."
菓子類,high,15032,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　こしあん入り,False,True,"Tōmanjū (touマンジュウ) is a traditional Japanese steamed bun with azuki bean paste filling - a distinctly Japanese confectionery with no direct US equivalent in the USDA database; closest candidates (cakes, syrups) are fundamentally different food products"
菓子類,high,15033,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　こしあん入り,False,True,"Steamed manju with red bean paste is a traditional Japanese confection with no direct USDA equivalent; while nutrient profiles show some similarity to cakes and sweets, the fundamental food product is distinctly Japanese with specific preparation methods and ingredients not represented in US food categories."
菓子類,high,15165,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　つぶしあん入り,False,True,"Steamed manju with azuki bean paste is a traditional Japanese confectionery with no direct US equivalent; while nutrient profiles could match some baked goods, the food concept is distinctly Japan-specific and culturally defined."
菓子類,high,15034,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　こしあん入り,False,True,"Anman (あんまん) is a traditional Japanese steamed bun filled with red bean paste (koshian), a distinctly Japanese confectionery with no direct US equivalent; USDA database contains only Western baked goods and commercial products, not Asian steamed buns or traditional Japanese sweets"
菓子類,high,15166,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　つぶしあん入り,False,True,"Anman (あんまん) is a traditional Japanese steamed bun filled with azuki bean paste; while the USDA candidates include various breads and cakes, none are steamed buns with red bean filling - this is a Japan-specific confectionery with no true US equivalent in the database"
菓子類,high,15035,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　肉まん,False,True,"Nikuman (Chinese-style steamed bun with meat filling) is a Japanese-adapted Asian food with no direct USDA equivalent; candidates are all Western baked goods lacking the steamed bun structure, filling concept, and specific nutrient profile of this savory confectionery item"
